time,open,high,low,close,volume
2025-09-23 01:00:00,147.66299438476562,147.68299865722656,147.6300048828125,147.6719970703125,0
2025-09-23 01:30:00,147.6719970703125,147.7010040283203,147.5959930419922,147.61199951171875,0
2025-09-23 02:00:00,147.6199951171875,147.74200439453125,147.6009979248047,147.72300720214844,0
2025-09-23 02:30:00,147.72300720214844,147.81399536132812,147.71400451660156,147.78799438476562,0
2025-09-23 03:00:00,147.78799438476562,147.86500549316406,147.77200317382812,147.7790069580078,0
2025-09-23 03:30:00,147.77699279785156,147.8260040283203,147.74400329589844,147.75900268554688,0
2025-09-23 04:00:00,147.7530059814453,147.81300354003906,147.7259979248047,147.78199768066406,0
2025-09-23 04:30:00,147.78700256347656,147.79800415039062,147.74400329589844,147.79600524902344,0
2025-09-23 05:00:00,147.79400634765625,147.83999633789062,147.76600646972656,147.76800537109375,0
2025-09-23 05:30:00,147.77200317382812,147.80299377441406,147.73300170898438,147.79800415039062,0
2025-09-23 06:00:00,147.79400634765625,147.83399963378906,147.7469940185547,147.75799560546875,0
2025-09-23 06:30:00,147.75900268554688,147.7969970703125,147.6320037841797,147.70799255371094,0
2025-09-23 07:00:00,147.70799255371094,147.82200622558594,147.63999938964844,147.73399353027344,0
2025-09-23 07:30:00,147.73500061035156,147.80799865722656,147.70199584960938,147.72500610351562,0
2025-09-23 08:00:00,147.7239990234375,147.7760009765625,147.68800354003906,147.71200561523438,0
2025-09-23 08:30:00,147.70599365234375,147.74200439453125,147.531005859375,147.56399536132812,0
2025-09-23 09:00:00,147.5590057373047,147.5780029296875,147.5030059814453,147.53599548339844,0
2025-09-23 09:30:00,147.53199768066406,147.62399291992188,147.5240020751953,147.60400390625,0
2025-09-23 10:00:00,147.60400390625,147.69900512695312,147.57400512695312,147.68699645996094,0
2025-09-23 10:30:00,147.68099975585938,147.76800537109375,147.68099975585938,147.71200561523438,0
2025-09-23 11:00:00,147.71099853515625,147.77499389648438,147.68299865722656,147.75799560546875,0
2025-09-23 11:30:00,147.75999450683594,147.7949981689453,147.72799682617188,147.76400756835938,0
2025-09-23 12:00:00,147.7570037841797,147.83200073242188,147.7550048828125,147.78700256347656,0
2025-09-23 12:30:00,147.79200744628906,147.88400268554688,147.75100708007812,147.76600646972656,0
2025-09-23 13:00:00,147.76600646972656,147.7740020751953,147.6750030517578,147.73300170898438,0
2025-09-23 13:30:00,147.73599243164062,147.88600158691406,147.656005859375,147.6739959716797,0
2025-09-23 14:00:00,147.67100524902344,147.8000030517578,147.61099243164062,147.73599243164062,0
2025-09-23 14:30:00,147.74099731445312,147.80099487304688,147.6999969482422,147.76199340820312,0
2025-09-23 15:00:00,147.76199340820312,147.88299560546875,147.74400329589844,147.8769989013672,0
2025-09-23 15:30:00,147.8769989013672,147.92599487304688,147.83299255371094,147.8350067138672,0
2025-09-23 16:00:00,147.83700561523438,147.86500549316406,147.7169952392578,147.71800231933594,0
2025-09-23 16:30:00,147.71800231933594,147.927001953125,147.67999267578125,147.76600646972656,0
2025-09-23 17:00:00,147.76699829101562,147.7740020751953,147.6300048828125,147.67300415039062,0
2025-09-23 17:30:00,147.67300415039062,147.69400024414062,147.48500061035156,147.572998046875,0
2025-09-23 18:00:00,147.572998046875,147.61599731445312,147.45599365234375,147.52200317382812,0
2025-09-23 18:30:00,147.52699279785156,147.6230010986328,147.47799682617188,147.5780029296875,0
2025-09-23 19:00:00,147.58200073242188,147.6230010986328,147.55299377441406,147.5749969482422,0
2025-09-23 19:30:00,147.57200622558594,147.6320037841797,147.54400634765625,147.6230010986328,0
2025-09-23 20:00:00,147.6230010986328,147.63999938964844,147.57699584960938,147.62600708007812,0
2025-09-23 20:30:00,147.62100219726562,147.67300415039062,147.60000610351562,147.60499572753906,0
2025-09-23 21:00:00,147.61500549316406,147.64999389648438,147.54100036621094,147.6009979248047,0
2025-09-23 21:30:00,147.5800018310547,147.62100219726562,147.54600524902344,147.55099487304688,0
2025-09-23 22:00:00,147.56100463867188,147.62899780273438,147.53500366210938,147.61199951171875,0
2025-09-23 22:30:00,147.61599731445312,147.625,147.58799743652344,147.61000061035156,0
2025-09-23 23:00:00,147.61199951171875,147.64100646972656,147.5679931640625,147.58299255371094,0
2025-09-23 23:30:00,147.58299255371094,147.66400146484375,147.5749969482422,147.60000610351562,0
2025-09-24 00:00:00,147.5959930419922,147.7310028076172,147.51100158691406,147.70700073242188,0
2025-09-24 00:30:00,147.70700073242188,147.8280029296875,147.7050018310547,147.7760009765625,0
2025-09-24 01:00:00,147.77099609375,147.81199645996094,147.7310028076172,147.76699829101562,0
2025-09-24 01:30:00,147.76699829101562,147.80099487304688,147.70899963378906,147.75,0
2025-09-24 02:00:00,147.7530059814453,147.78599548339844,147.71800231933594,147.75599670410156,0
2025-09-24 02:30:00,147.75399780273438,147.78900146484375,147.74000549316406,147.76400756835938,0
2025-09-24 03:00:00,147.76400756835938,147.82400512695312,147.75399780273438,147.8179931640625,0
2025-09-24 03:30:00,147.822998046875,147.8769989013672,147.80799865722656,147.86500549316406,0
2025-09-24 04:00:00,147.8699951171875,147.95700073242188,147.86500549316406,147.92799377441406,0
2025-09-24 04:30:00,147.92599487304688,147.96099853515625,147.89100646972656,147.9029998779297,0
2025-09-24 05:00:00,147.89500427246094,147.93499755859375,147.80499267578125,147.8489990234375,0
2025-09-24 05:30:00,147.8489990234375,147.94000244140625,147.8470001220703,147.87100219726562,0
2025-09-24 06:00:00,147.8769989013672,148.08399963378906,147.86399841308594,148.03500366210938,0
2025-09-24 06:30:00,148.03500366210938,148.1060028076172,148.02200317382812,148.05299377441406,0
2025-09-24 07:00:00,148.05299377441406,148.0970001220703,147.99899291992188,148.04200744628906,0
2025-09-24 07:30:00,148.04200744628906,148.10000610351562,148.03199768066406,148.03900146484375,0
2025-09-24 08:00:00,148.03799438476562,148.16099548339844,148.01100158691406,148.156005859375,0
2025-09-24 08:30:00,148.156005859375,148.29200744628906,148.156005859375,148.26400756835938,0
2025-09-24 09:00:00,148.25999450683594,148.33700561523438,148.23399353027344,148.3159942626953,0
2025-09-24 09:30:00,148.3159942626953,148.343994140625,148.2030029296875,148.27200317382812,0
2025-09-24 10:00:00,148.2779998779297,148.3990020751953,148.27200317382812,148.36399841308594,0
2025-09-24 10:30:00,148.36399841308594,148.42100524902344,148.33399963378906,148.38999938964844,0
2025-09-24 11:00:00,148.38999938964844,148.48500061035156,148.36900329589844,148.47000122070312,0
2025-09-24 11:30:00,148.47000122070312,148.51800537109375,148.39599609375,148.4949951171875,0
2025-09-24 12:00:00,148.4949951171875,148.5399932861328,148.42599487304688,148.51800537109375,0
2025-09-24 12:30:00,148.51400756835938,148.71600341796875,148.50900268554688,148.66700744628906,0
2025-09-24 13:00:00,148.6649932861328,148.75,148.64199829101562,148.67799377441406,0
2025-09-24 13:30:00,148.67799377441406,148.77499389648438,148.61099243164062,148.6999969482422,0
2025-09-24 14:00:00,148.70899963378906,148.77999877929688,148.6219940185547,148.64300537109375,0
2025-09-24 14:30:00,148.63800048828125,148.73599243164062,148.58700561523438,148.70599365234375,0
2025-09-24 15:00:00,148.70599365234375,148.77200317382812,148.69500732421875,148.7449951171875,0
2025-09-24 15:30:00,148.74899291992188,148.7740020751953,148.69000244140625,148.70700073242188,0
2025-09-24 16:00:00,148.71200561523438,148.7729949951172,148.67999267578125,148.7449951171875,0
2025-09-24 16:30:00,148.74600219726562,148.79200744628906,148.73199462890625,148.75999450683594,0
2025-09-24 17:00:00,148.75999450683594,148.76699829101562,148.6999969482422,148.7239990234375,0
2025-09-24 17:30:00,148.7239990234375,148.76499938964844,148.71400451660156,148.73399353027344,0
2025-09-24 18:00:00,148.73599243164062,148.79400634765625,148.73199462890625,148.7729949951172,0
2025-09-24 18:30:00,148.76800537109375,148.8719940185547,148.76499938964844,148.8350067138672,0
2025-09-24 19:00:00,148.84300231933594,148.88800048828125,148.8300018310547,148.86700439453125,0
2025-09-24 19:30:00,148.86599731445312,148.8780059814453,148.83299255371094,148.85499572753906,0
2025-09-24 20:00:00,148.85899353027344,148.9010009765625,148.8489990234375,148.89700317382812,0
2025-09-24 20:30:00,148.8939971923828,148.9149932861328,148.86099243164062,148.88999938964844,0
2025-09-24 21:00:00,148.89199829101562,148.89199829101562,148.6719970703125,148.77499389648438,0
2025-09-24 21:30:00,148.78199768066406,148.8159942626953,148.74099731445312,148.76800537109375,0
2025-09-24 22:00:00,148.75399780273438,148.8489990234375,148.75399780273438,148.83099365234375,0
2025-09-24 22:30:00,148.8300018310547,148.83799743652344,148.77099609375,148.7949981689453,0
2025-09-24 23:00:00,148.7989959716797,148.83299255371094,148.75599670410156,148.77200317382812,0
2025-09-24 23:30:00,148.7740020751953,148.8209991455078,148.7209930419922,148.7779998779297,0
2025-09-25 00:00:00,148.7779998779297,148.79200744628906,148.64599609375,148.6540069580078,0
2025-09-25 00:30:00,148.65199279785156,148.68299865722656,148.5570068359375,148.56900024414062,0
2025-09-25 01:00:00,148.56900024414062,148.74600219726562,148.5540008544922,148.72900390625,0
2025-09-25 01:30:00,148.72900390625,148.85899353027344,148.70700073242188,148.7469940185547,0
2025-09-25 02:00:00,148.7469940185547,148.7570037841797,148.60899353027344,148.7100067138672,0
2025-09-25 02:30:00,148.7100067138672,148.75799560546875,148.66200256347656,148.74400329589844,0
2025-09-25 03:00:00,148.7480010986328,148.7740020751953,148.65899658203125,148.67100524902344,0
2025-09-25 03:30:00,148.67100524902344,148.6959991455078,148.6540069580078,148.66799926757812,0
2025-09-25 04:00:00,148.66400146484375,148.6999969482422,148.625,148.6510009765625,0
2025-09-25 04:30:00,148.6490020751953,148.67799377441406,148.59500122070312,148.60000610351562,0
2025-09-25 05:00:00,148.6020050048828,148.75399780273438,148.59300231933594,148.7469940185547,0
2025-09-25 05:30:00,148.75,148.81300354003906,148.70799255371094,148.80599975585938,0
2025-09-25 06:00:00,148.80499267578125,148.86099243164062,148.76100158691406,148.82899475097656,0
2025-09-25 06:30:00,148.82899475097656,148.83599853515625,148.7239990234375,148.7779998779297,0
2025-09-25 07:00:00,148.781005859375,148.80299377441406,148.6300048828125,148.72000122070312,0
2025-09-25 07:30:00,148.72000122070312,148.82699584960938,148.6439971923828,148.82200622558594,0
2025-09-25 08:00:00,148.81500244140625,148.82400512695312,148.6580047607422,148.7100067138672,0
2025-09-25 08:30:00,148.70700073242188,148.8000030517578,148.67799377441406,148.73699951171875,0
2025-09-25 09:00:00,148.73699951171875,148.79800415039062,148.67999267578125,148.78700256347656,0
2025-09-25 09:30:00,148.78700256347656,148.81199645996094,148.73699951171875,148.78599548339844,0
2025-09-25 10:00:00,148.79100036621094,148.79800415039062,148.72000122070312,148.7480010986328,0
2025-09-25 10:30:00,148.7429962158203,148.7989959716797,148.72900390625,148.7989959716797,0
2025-09-25 11:00:00,148.7949981689453,148.89300537109375,148.79400634765625,148.85000610351562,0
2025-09-25 11:30:00,148.85000610351562,148.86500549316406,148.7899932861328,148.8300018310547,0
2025-09-25 12:00:00,148.8350067138672,148.86099243164062,148.79400634765625,148.80799865722656,0
2025-09-25 12:30:00,148.8179931640625,149.35499572753906,148.80299377441406,149.24200439453125,0
2025-09-25 13:00:00,149.23699951171875,149.30299377441406,149.14500427246094,149.17599487304688,0
2025-09-25 13:30:00,149.16600036621094,149.47500610351562,149.1320037841797,149.4219970703125,0
2025-09-25 14:00:00,149.4250030517578,149.47900390625,149.3350067138672,149.44200134277344,0
2025-09-25 14:30:00,149.44500732421875,149.63600158691406,149.43699645996094,149.6300048828125,0
2025-09-25 15:00:00,149.62899780273438,149.75399780273438,149.61900329589844,149.7469940185547,0
2025-09-25 15:30:00,149.7469940185547,149.84300231933594,149.74600219726562,149.7830047607422,0
2025-09-25 16:00:00,149.78500366210938,149.86599731445312,149.70399475097656,149.7449951171875,0
2025-09-25 16:30:00,149.74000549316406,149.822998046875,149.7259979248047,149.80599975585938,0
2025-09-25 17:00:00,149.81300354003906,149.88800048828125,149.7689971923828,149.87899780273438,0
2025-09-25 17:30:00,149.87899780273438,149.9199981689453,149.7530059814453,149.80499267578125,0
2025-09-25 18:00:00,149.80499267578125,149.92799377441406,149.72000122070312,149.8769989013672,0
2025-09-25 18:30:00,149.8719940185547,149.90499877929688,149.81700134277344,149.88299560546875,0
2025-09-25 19:00:00,149.88600158691406,149.89700317382812,149.7209930419922,149.7740020751953,0
2025-09-25 19:30:00,149.7740020751953,149.82400512695312,149.75999450683594,149.77099609375,0
2025-09-25 20:00:00,149.76699829101562,149.802001953125,149.74099731445312,149.7729949951172,0
2025-09-25 20:30:00,149.77000427246094,149.81100463867188,149.74400329589844,149.78399658203125,0
2025-09-25 21:00:00,149.78199768066406,149.82400512695312,149.75399780273438,149.78900146484375,0
2025-09-25 21:30:00,149.781005859375,149.8090057373047,149.72300720214844,149.75999450683594,0
2025-09-25 22:00:00,149.74099731445312,149.80099487304688,149.7100067138672,149.74200439453125,0
2025-09-25 22:30:00,149.74000549316406,149.80499267578125,149.7209930419922,149.75100708007812,0
2025-09-25 23:00:00,149.72900390625,149.89999389648438,149.72500610351562,149.8820037841797,0
2025-09-25 23:30:00,149.8780059814453,149.95599365234375,149.8280029296875,149.8679962158203,0
2025-09-26 00:00:00,149.8679962158203,149.94500732421875,149.7899932861328,149.79299926757812,0
2025-09-26 00:30:00,149.79299926757812,149.84300231933594,149.6320037841797,149.6790008544922,0
2025-09-26 01:00:00,149.67799377441406,149.781005859375,149.6269989013672,149.75999450683594,0
2025-09-26 01:30:00,149.76199340820312,149.84800720214844,149.73599243164062,149.82200622558594,0
2025-09-26 02:00:00,149.8249969482422,149.83200073242188,149.6999969482422,149.71200561523438,0
2025-09-26 02:30:00,149.71200561523438,149.7429962158203,149.68600463867188,149.7169952392578,0
2025-09-26 03:00:00,149.7169952392578,149.74400329589844,149.68899536132812,149.6909942626953,0
2025-09-26 03:30:00,149.6909942626953,149.7220001220703,149.66600036621094,149.6999969482422,0
2025-09-26 04:00:00,149.6999969482422,149.72900390625,149.65699768066406,149.72000122070312,0
2025-09-26 04:30:00,149.718994140625,149.72999572753906,149.63800048828125,149.63900756835938,0
2025-09-26 05:00:00,149.63900756835938,149.6790008544922,149.61099243164062,149.62899780273438,0
2025-09-26 05:30:00,149.6320037841797,149.7209930419922,149.625,149.70799255371094,0
2025-09-26 06:00:00,149.7100067138672,149.7790069580078,149.69000244140625,149.75799560546875,0
2025-09-26 06:30:00,149.75799560546875,149.79800415039062,149.70799255371094,149.7169952392578,0
2025-09-26 07:00:00,149.72000122070312,149.88499450683594,149.718994140625,149.8489990234375,0
2025-09-26 07:30:00,149.84100341796875,149.8820037841797,149.8090057373047,149.8459930419922,0
2025-09-26 08:00:00,149.8419952392578,149.84800720214844,149.70799255371094,149.7100067138672,0
2025-09-26 08:30:00,149.70799255371094,149.75999450683594,149.64500427246094,149.74400329589844,0
2025-09-26 09:00:00,149.7449951171875,149.781005859375,149.718994140625,149.7429962158203,0
2025-09-26 09:30:00,149.7429962158203,149.79600524902344,149.70599365234375,149.781005859375,0
2025-09-26 10:00:00,149.78500366210938,149.88099670410156,149.7740020751953,149.86500549316406,0
2025-09-26 10:30:00,149.86599731445312,149.9510040283203,149.86000061035156,149.88600158691406,0
2025-09-26 11:00:00,149.89199829101562,149.8979949951172,149.78900146484375,149.79800415039062,0
2025-09-26 11:30:00,149.80299377441406,149.82699584960938,149.75,149.78199768066406,0
2025-09-26 12:00:00,149.78199768066406,149.80499267578125,149.6719970703125,149.6909942626953,0
2025-09-26 12:30:00,149.68699645996094,149.83900451660156,149.58099365234375,149.6230010986328,0
2025-09-26 13:00:00,149.6179962158203,149.72300720214844,149.5050048828125,149.6959991455078,0
2025-09-26 13:30:00,149.6959991455078,149.7830047607422,149.64300537109375,149.73500061035156,0
2025-09-26 14:00:00,149.74099731445312,149.74099731445312,149.5760040283203,149.61500549316406,0
2025-09-26 14:30:00,149.61399841308594,149.6320037841797,149.45700073242188,149.4980010986328,0
2025-09-26 15:00:00,149.4969940185547,149.57400512695312,149.43499755859375,149.43600463867188,0
2025-09-26 15:30:00,149.43600463867188,149.53500366210938,149.4199981689453,149.5189971923828,0
2025-09-26 16:00:00,149.5189971923828,149.59500122070312,149.51199340820312,149.5229949951172,0
2025-09-26 16:30:00,149.51800537109375,149.5570068359375,149.48800659179688,149.552001953125,0
2025-09-26 17:00:00,149.54600524902344,149.55999755859375,149.50900268554688,149.5189971923828,0
2025-09-26 17:30:00,149.51499938964844,149.53900146484375,149.4720001220703,149.51499938964844,0
2025-09-26 18:00:00,149.51699829101562,149.55299377441406,149.4980010986328,149.52999877929688,0
2025-09-26 18:30:00,149.53199768066406,149.54600524902344,149.39999389648438,149.4340057373047,0
2025-09-26 19:00:00,149.44000244140625,149.53799438476562,149.43099975585938,149.52499389648438,0
2025-09-26 19:30:00,149.52499389648438,149.5590057373047,149.46099853515625,149.5019989013672,0
2025-09-26 20:00:00,149.50599670410156,149.53199768066406,149.468994140625,149.5050048828125,0
2025-09-26 20:30:00,149.50999450683594,149.5489959716797,149.43899536132812,149.45399475097656,0
2025-09-28 23:00:00,149.46400451660156,149.4739990234375,149.33299255371094,149.35299682617188,0
2025-09-28 23:30:00,149.3470001220703,149.41700744628906,149.34100341796875,149.41000366210938,0
2025-09-29 00:00:00,149.4080047607422,149.42100524902344,149.19900512695312,149.24200439453125,0
2025-09-29 00:30:00,149.2449951171875,149.2530059814453,149.1060028076172,149.1719970703125,0
2025-09-29 01:00:00,149.17100524902344,149.2790069580078,149.09300231933594,149.0989990234375,0
2025-09-29 01:30:00,149.0989990234375,149.14100646972656,149.01199340820312,149.08599853515625,0
2025-09-29 02:00:00,149.08900451660156,149.10499572753906,148.92100524902344,148.95700073242188,0
2025-09-29 02:30:00,148.95700073242188,148.96600341796875,148.89599609375,148.93800354003906,0
2025-09-29 03:00:00,148.93699645996094,148.95899963378906,148.87899780273438,148.88499450683594,0
2025-09-29 03:30:00,148.8820037841797,148.9459991455078,148.8820037841797,148.9290008544922,0
2025-09-29 04:00:00,148.93099975585938,148.97799682617188,148.88900756835938,148.94400024414062,0
2025-09-29 04:30:00,148.94200134277344,148.9600067138672,148.8820037841797,148.9429931640625,0
2025-09-29 05:00:00,148.9429931640625,148.97900390625,148.91299438476562,148.95199584960938,0
2025-09-29 05:30:00,148.9530029296875,148.9709930419922,148.73699951171875,148.77699279785156,0
2025-09-29 06:00:00,148.7729949951172,148.8179931640625,148.7050018310547,148.80799865722656,0
2025-09-29 06:30:00,148.81300354003906,148.85299682617188,148.7830047607422,148.81700134277344,0
2025-09-29 07:00:00,148.82200622558594,148.83700561523438,148.64199829101562,148.6699981689453,0
2025-09-29 07:30:00,148.66900634765625,148.70599365234375,148.51699829101562,148.57000732421875,0
2025-09-29 08:00:00,148.572998046875,148.62100219726562,148.4669952392578,148.58099365234375,0
2025-09-29 08:30:00,148.58099365234375,148.593994140625,148.49899291992188,148.52200317382812,0
2025-09-29 09:00:00,148.5229949951172,148.59800720214844,148.4669952392578,148.5500030517578,0
2025-09-29 09:30:00,148.5489959716797,148.63499450683594,148.54100036621094,148.59800720214844,0
2025-09-29 10:00:00,148.59800720214844,148.6490020751953,148.5659942626953,148.6280059814453,0
2025-09-29 10:30:00,148.62399291992188,148.68499755859375,148.6179962158203,148.6649932861328,0
2025-09-29 11:00:00,148.66200256347656,148.79400634765625,148.66200256347656,148.78700256347656,0
2025-09-29 11:30:00,148.78700256347656,148.7989959716797,148.61599731445312,148.62899780273438,0
2025-09-29 12:00:00,148.62399291992188,148.79800415039062,148.6060028076172,148.76199340820312,0
2025-09-29 12:30:00,148.76100158691406,148.81199645996094,148.57000732421875,148.59800720214844,0
2025-09-29 13:00:00,148.59800720214844,148.73800659179688,148.5850067138672,148.66900634765625,0
2025-09-29 13:30:00,148.6699981689453,148.68899536132812,148.47500610351562,148.57699584960938,0
2025-09-29 14:00:00,148.572998046875,148.625,148.53799438476562,148.5590057373047,0
2025-09-29 14:30:00,148.56100463867188,148.65199279785156,148.52499389648438,148.6439971923828,0
2025-09-29 15:00:00,148.64999389648438,148.6510009765625,148.52999877929688,148.5449981689453,0
2025-09-29 15:30:00,148.54299926757812,148.5919952392578,148.4949951171875,148.5679931640625,0
2025-09-29 16:00:00,148.56300354003906,148.61500549316406,148.55299377441406,148.58200073242188,0
2025-09-29 16:30:00,148.58599853515625,148.6020050048828,148.5540008544922,148.5780029296875,0
2025-09-29 17:00:00,148.5749969482422,148.6479949951172,148.56100463867188,148.5970001220703,0
2025-09-29 17:30:00,148.593994140625,148.6230010986328,148.5449981689453,148.58099365234375,0
2025-09-29 18:00:00,148.5800018310547,148.593994140625,148.5399932861328,148.58200073242188,0
2025-09-29 18:30:00,148.58599853515625,148.64100646972656,148.57699584960938,148.63400268554688,0
2025-09-29 19:00:00,148.6320037841797,148.6739959716797,148.552001953125,148.58200073242188,0
2025-09-29 19:30:00,148.58200073242188,148.6580047607422,148.56199645996094,148.6269989013672,0
2025-09-29 20:00:00,148.62600708007812,148.6959991455078,148.6230010986328,148.63999938964844,0
2025-09-29 20:30:00,148.64199829101562,148.67100524902344,148.5590057373047,148.5780029296875,0
2025-09-29 21:00:00,148.58299255371094,148.6510009765625,148.5290069580078,148.6020050048828,0
2025-09-29 21:30:00,148.6020050048828,148.60899353027344,148.53900146484375,148.58200073242188,0
2025-09-29 22:00:00,148.5760040283203,148.6280059814453,148.55499267578125,148.58900451660156,0
2025-09-29 22:30:00,148.59100341796875,148.6529998779297,148.58299255371094,148.5959930419922,0
2025-09-29 23:00:00,148.5919952392578,148.5989990234375,148.4980010986328,148.53500366210938,0
2025-09-29 23:30:00,148.53599548339844,148.6300048828125,148.4949951171875,148.61300659179688,0
2025-09-30 00:00:00,148.61399841308594,148.66600036621094,148.54600524902344,148.61099243164062,0
2025-09-30 00:30:00,148.61099243164062,148.84500122070312,148.6020050048828,148.7899932861328,0
2025-09-30 01:00:00,148.79299926757812,148.79299926757812,148.62600708007812,148.6269989013672,0
2025-09-30 01:30:00,148.6269989013672,148.76800537109375,148.5959930419922,148.7469940185547,0
2025-09-30 02:00:00,148.74600219726562,148.802001953125,148.64199829101562,148.6439971923828,0
2025-09-30 02:30:00,148.6439971923828,148.73599243164062,148.6219940185547,148.71400451660156,0
2025-09-30 03:00:00,148.71099853515625,148.7209930419922,148.6219940185547,148.62600708007812,0
2025-09-30 03:30:00,148.62399291992188,148.64199829101562,148.50799560546875,148.51100158691406,0
2025-09-30 04:00:00,148.51100158691406,148.5570068359375,148.41200256347656,148.5399932861328,0
2025-09-30 04:30:00,148.53900146484375,148.59100341796875,148.38299560546875,148.40199279785156,0
2025-09-30 05:00:00,148.39700317382812,148.44400024414062,148.2519989013672,148.2760009765625,0
2025-09-30 05:30:00,148.2760009765625,148.3350067138672,148.22000122070312,148.28500366210938,0
2025-09-30 06:00:00,148.281005859375,148.3509979248047,148.18499755859375,148.19000244140625,0
