time,open,high,low,close,volume,atr,rsi,ema50,macd,adx,swing_high,swing_low,last_swing_high,last_swing_low,prev_swing_high,structure,bos_bullish,bos_bearish,trend,ob_bullish,ob_bearish,ob_bottom,ob_top,ob_strength,ob_mitigated,active_ob_bull_top,active_ob_bull_bot,active_ob_bear_top,active_ob_bear_bot,inside_ob_bull,inside_ob_bear,fvg_bullish,fvg_bearish,fvg_bull_top,fvg_bull_bot,fvg_bear_top,fvg_bear_bot,active_fvg_bull_top,active_fvg_bull_bot,active_fvg_bear_top,active_fvg_bear_bot,inside_fvg_bull,inside_fvg_bear,sweep_liquidity_high,sweep_liquidity_low,fvg_density,ob_density,range_position,in_premium,in_discount,in_ote_bull,in_ote_bear,is_in_premium,is_in_discount,P_traditional,R1_traditional,S1_traditional,R2_traditional,S2_traditional,P_fibonacci,R1_fibonacci,S1_fibonacci,R2_fibonacci,S2_fibonacci,confluence_score,gold_ema_50,gold_ema_200,gold_trend,dxy_open,dxy_high,dxy_low,dxy_close,dxy_volume,dxy_rsi,dxy_ema_50,dxy_trend,gold_dxy_corr,inverse_confluence,csm_USD,csm_base,csm_quote,csm_diff,news_impact_USD,news_impact_net,news_sentiment,news_impact_score,news_impact_base,news_impact_quote,day_of_week,month,dxy_corr_30d
2023-07-24 16:00:00,1961.5999755859373,1963.5,1955.300048828125,1956.300048828125,44437,6.627286044034111,31.501826588147978,1965.3171147495161,-1.3361617626039788,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1963.3000081380208,1968.1000162760415,1956.7999674479165,1974.6000569661458,1951.9999593098958,1963.3000081380208,1967.6166267903645,1958.983389485677,1970.283438313802,1956.3165779622395,0.0,1965.3171147495161,1966.1014118978364,-1,1965.300048828125,1965.5,1960.300048828125,1960.300048828125,2.0,0.0,1963.5748844893565,-1,0.0,0,7.474036497010325,5.0,7.474036497010325,-2.4740364970103252,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0
2023-07-24 20:00:00,1956.300048828125,1957.5,1954.5999755859373,1956.0,3827,6.316680908203163,31.15935939566296,1964.9517377005157,-1.8116385511721091,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,1958.5,1957.5,0.0,0.0,1958.5,1957.5,0,1,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1958.36669921875,1961.433349609375,1953.2333984375,1966.566650390625,1950.166748046875,1958.36669921875,1961.4990805664063,1955.2343178710937,1963.4342690429687,1953.2991293945313,20.0,1964.9517377005157,1966.000900336664,-1,1965.300048828125,1965.5,1960.300048828125,1960.300048828125,2.0,0.0,1963.4464595614652,-1,0.0,0,8.496720554979804,5.0,8.496720554979804,-3.496720554979804,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0
2023-07-25 00:00:00,1956.0999755859373,1965.0,1955.5,1963.4000244140625,14837,6.5615516075721505,45.714285714285715,1964.890886199086,-1.57320230917162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1958.5,1957.5,0.0,0.0,1958.5,1957.5,0,1,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1956.0333251953125,1957.4666748046877,1954.566650390625,1958.9333496093752,1953.1333007812498,1956.0333251953125,1957.1411345214844,1954.9255158691406,1957.8255402832033,1954.2411101074217,20.0,1964.890886199086,1965.9750209742501,-1,1953.0,1962.5,1953.0,1962.0999755859373,19.0,31.03361185359526,1963.3936562683075,-1,0.0,0,8.650821970708208,5.0,8.650821970708208,-3.6508219707082077,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0.0
2023-07-25 04:00:00,1963.0,1965.5999755859373,1961.199951171875,1962.699951171875,19411,6.40715680803573,44.81783522251286,1964.804967178411,-1.4243113547395296,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,1961.199951171875,1957.5,1958.5,1957.5,1961.199951171875,1957.5,1958.5,1957.5,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1961.3000081380208,1967.1000162760415,1957.6000162760415,1970.8000081380208,1951.8000081380208,1961.3000081380208,1964.9290081380207,1957.6710081380209,1967.1710081380209,1955.4290081380207,20.0,1964.804967178411,1965.9424332150227,-1,1953.0,1962.5,1953.0,1962.0999755859373,19.0,31.03361185359526,1963.3429236925285,-1,0.0,0,9.402625060422103,5.0,9.402625060422103,-4.402625060422103,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0.0
2023-07-25 08:00:00,1962.699951171875,1965.0999755859373,1954.300048828125,1962.0,28213,6.607151576450893,43.95601447404162,1964.6949684655324,-1.3472639898527632,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1961.199951171875,1957.5,1958.5,1957.5,1961.199951171875,1957.5,1958.5,1957.5,1,1,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1963.1666259765625,1965.13330078125,1960.7332763671877,1967.5666503906248,1958.7666015625002,1963.1666259765625,1964.8474353027343,1961.4858166503907,1965.885841064453,1960.447410888672,40.0,1964.6949684655324,1965.9032050238286,-1,1953.0,1962.5,1953.0,1962.0999755859373,19.0,31.03361185359526,1963.2941806295248,-1,0.0,0,9.618388352395975,5.0,9.618388352395975,-4.618388352395975,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0.0
2023-07-25 12:00:00,1961.9000244140625,1966.9000244140625,1951.5999755859373,1965.699951171875,84344,7.285723005022321,47.286692111156675,1964.7343795520558,-0.9763930094657098,0.0,0.0,1951.5999755859373,0.0,1951.5999755859373,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1961.199951171875,1957.5,1958.5,1957.5,1961.199951171875,1957.5,1958.5,1957.5,1,1,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1960.4666748046875,1966.63330078125,1955.8333740234377,1971.2666015624998,1949.6667480468752,1960.4666748046875,1964.5922468261717,1956.3411027832033,1967.1410295410155,1953.7923200683595,40.0,1964.7343795520558,1965.901182597441,1,1953.0,1962.5,1953.0,1962.0999755859373,19.0,31.03361185359526,1963.2473490591883,-1,0.0,1,9.869195195553694,5.0,9.869195195553694,-4.869195195553694,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0.0
2023-07-25 16:00:00,1965.5999755859373,1967.0999755859373,1962.800048828125,1966.0999755859373,31553,6.778581891741055,55.48954975187422,1964.7879323376983,-0.6427868122068503,0.0,0.0,1951.5999755859373,0.0,1951.5999755859373,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1961.199951171875,1957.5,1958.5,1957.5,1961.199951171875,1957.5,1958.5,1957.5,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1961.3999837239583,1971.1999918619792,1955.899943033854,1976.7000325520835,1946.099934895833,1961.3999837239583,1967.244602376302,1955.5553650716145,1970.8554138997397,1951.9445535481768,0.0,1964.7879323376983,1965.9031606371277,1,1953.0,1962.5,1953.0,1962.0999755859373,19.0,31.03361185359526,1963.2023540210216,-1,0.0,1,10.0,5.0,10.0,-5.0,-0.9262473961263857,-1.29674635457694,-1.29674635457694,-0.0,-0.9262473961263857,-0.9262473961263857,1,7,0.0
2023-07-25 20:00:00,1966.0,1967.699951171875,1965.5,1966.800048828125,2901,6.607142857142841,53.56044172001723,1964.8668388667347,-0.3182429310772932,0.0,0.0,1951.5999755859373,0.0,1951.5999755859373,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1961.199951171875,1957.5,1958.5,1957.5,1961.199951171875,1957.5,1958.5,1957.5,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1965.3333333333333,1967.8666178385415,1963.5666910807292,1969.6332600911455,1961.033406575521,1965.3333333333333,1966.9759053548175,1963.690761311849,1967.9906880696612,1962.6759785970053,0.0,1964.8668388667347,1965.9120848977348,1,1953.0,1962.5,1953.0,1962.0999755859373,19.0,31.03361185359526,1963.1591234941557,-1,0.0,1,10.0,5.0,10.0,-5.0,-0.23156183867997743,-0.3241865741519684,-0.3241865741519684,-0.0,-0.23156183867997743,-0.23156183867997743,1,7,0.0
2023-07-26 00:00:00,1966.5999755859373,1967.4000244140625,1963.199951171875,1965.199951171875,9484,6.821437290736591,51.9518319617295,1964.8799020943875,-0.18798707734526943,0.0,0.0,1951.5999755859373,0.0,1951.5999755859373,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1961.199951171875,1957.5,1958.5,1957.5,1961.199951171875,1957.5,1958.5,1957.5,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1966.6666666666667,1967.8333333333335,1965.6333821614585,1968.8666178385417,1964.4667154947917,1966.6666666666667,1967.507048014323,1965.8262853190106,1968.0262364908856,1965.307096842448,0.0,1964.8799020943875,1965.9049989900147,1,1966.199951171875,1972.0,1966.199951171875,1968.9000244140625,51.0,68.2539067419758,1963.384256863564,1,0.0,0,9.895288429949947,5.0,9.895288429949947,-4.895288429949947,-0.05789045902301821,-0.0810466426322255,-0.0810466426322255,-0.0,-0.05789045902301821,-0.05789045902301821,2,7,0.0
2023-07-26 04:00:00,1965.300048828125,1972.4000244140625,1963.5999755859373,1971.9000244140625,23977,7.264290945870536,61.38104143186735,1965.1552010088847,0.45068630973992185,0.0,0.0,1951.5999755859373,0.0,1951.5999755859373,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1961.199951171875,1957.5,1958.5,1957.5,1961.199951171875,1957.5,1958.5,1957.5,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1965.2666422526042,1967.3333333333335,1963.133260091146,1969.4667154947917,1961.0665690104167,1965.2666422526042,1966.8710702311198,1963.6622142740887,1967.8622875162762,1962.6709969889323,0.0,1965.1552010088847,1965.964650984284,1,1966.199951171875,1972.0,1966.199951171875,1968.9000244140625,51.0,68.2539067419758,1963.6005614733874,1,0.0,0,10.0,5.0,10.0,-5.0,-0.014472614715318542,-0.020261660601445956,-0.020261660601445956,-0.0,-0.014472614715318542,-0.014472614715318542,2,7,0.0
2023-07-26 08:00:00,1971.9000244140625,1975.5,1970.800048828125,1973.5,23693,7.342860630580357,64.80997323740829,1965.4824480281443,1.073568795824258,0.0,0.0,1951.5999755859373,0.0,1951.5999755859373,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,1970.800048828125,1967.4000244140625,1958.5,1957.5,1970.800048828125,1967.4000244140625,1958.5,1957.5,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1969.3000081380208,1975.0000406901042,1966.199991861979,1978.100056966146,1960.4999593098955,1969.3000081380208,1972.6616267903646,1965.938389485677,1974.7384383138021,1963.8615779622394,20.0,1965.4824480281443,1966.0396295814553,1,1966.199951171875,1972.0,1966.199951171875,1968.9000244140625,51.0,50.0,1963.8083835494924,1,0.0,0,10.0,5.0,10.0,-5.0,-0.003618153676302385,-0.005065415146823338,-0.005065415146823338,-0.0,-0.003618153676302385,-0.003618153676302385,2,7,0.0
2023-07-26 12:00:00,1973.5,1976.300048828125,1965.0999755859373,1973.5,82839,7.585719517299124,61.81306612204929,1965.7968618309624,1.5493477373909172,0.0,0.0,1951.5999755859373,0.0,1951.5999755859373,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1970.800048828125,1967.4000244140625,1958.5,1957.5,1970.800048828125,1967.4000244140625,1958.5,1957.5,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1973.2666829427083,1975.7333170572915,1971.0333658854165,1977.9666341145833,1968.5667317708333,1973.2666829427083,1975.0620642903646,1971.471301595052,1976.171252766927,1970.3621131184896,20.0,1965.7968618309624,1966.1138621229334,1,1966.199951171875,1972.0,1966.199951171875,1968.9000244140625,51.0,50.0,1964.0080557402598,1,0.0,0,10.0,5.0,10.0,-5.0,-0.0009045384189176431,-0.0012663537864847003,-0.0012663537864847003,-0.0,-0.0009045384189176431,-0.0009045384189176431,2,7,0.0
2023-07-26 16:00:00,1973.5,1979.9000244140625,1966.0,1976.199951171875,59402,7.978576660156266,62.53351978284116,1966.2048261188415,2.1198333521881523,0.0,0.0,1951.5999755859373,0.0,1951.5999755859373,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1970.800048828125,1967.4000244140625,1958.5,1957.5,1970.800048828125,1967.4000244140625,1958.5,1957.5,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1971.6333414713542,1978.1667073567712,1966.9666341145835,1982.833414713542,1960.4332682291665,1971.6333414713542,1975.91176944987,1967.3549134928385,1978.5549867350262,1964.7116962076823,20.0,1966.2048261188415,1966.2142212179479,1,1966.199951171875,1972.0,1966.199951171875,1968.9000244140625,51.0,50.0,1964.1998976490363,1,0.0,0,10.0,5.0,10.0,-5.0,-0.0002261346047195387,-0.00031658844660735415,-0.00031658844660735415,-0.0,-0.0002261346047195387,-0.0002261346047195387,2,7,0.0
2023-07-26 20:00:00,1976.0999755859373,1976.0999755859373,1971.699951171875,1972.5,3176,7.492858886718766,65.3520942723435,1966.4516956828086,2.2474845711285525,0.0,0.0,1951.5999755859373,0.0,1951.5999755859373,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1970.800048828125,1967.4000244140625,1958.5,1957.5,1970.800048828125,1967.4000244140625,1958.5,1957.5,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1974.0333251953125,1982.066650390625,1968.1666259765625,1987.933349609375,1960.13330078125,1974.0333251953125,1979.3431345214844,1968.7235158691406,1982.623540283203,1965.443110107422,0.0,1966.4516956828086,1966.2767662804558,1,1966.199951171875,1972.0,1966.199951171875,1968.9000244140625,51.0,50.0,1964.384216345704,1,0.0,0,10.0,5.0,10.0,-5.0,-5.653365117926767e-05,-7.914711165097473e-05,-7.914711165097473e-05,-0.0,-5.653365117926767e-05,-5.653365117926767e-05,2,7,0.0
2023-07-27 00:00:00,1972.4000244140625,1982.5999755859373,1971.300048828125,1977.9000244140625,11072,7.714285714285714,80.33685712032424,1966.9006497507007,2.7526550284439963,0.0,0.0,1951.5999755859373,0.0,1951.5999755859373,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1970.800048828125,1967.4000244140625,1958.5,1957.5,1970.800048828125,1967.4000244140625,1958.5,1957.5,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1973.4333089192708,1975.1666666666665,1970.7666422526042,1977.833333333333,1969.0332845052085,1973.4333089192708,1975.1141182454426,1971.752499593099,1976.1525240071612,1970.7140938313803,0.0,1966.9006497507007,1966.392420590243,1,1945.4000244140625,1945.4000244140625,1945.4000244140625,1945.4000244140625,194253.0,26.791221578701183,1963.6397382307377,-1,0.0,1,10.0,5.0,10.0,-5.0,-1.4133412794778355e-05,-1.9786777912689695e-05,-1.9786777912689695e-05,-0.0,-1.4133412794778355e-05,-1.4133412794778355e-05,3,7,0.0
2023-07-27 04:00:00,1978.0999755859373,1982.4000244140625,1974.300048828125,1979.9000244140625,16177,8.085710797991055,82.03741945196245,1967.410429149264,3.276618719748967,0.0,0.0,1951.5999755859373,0.0,1951.5999755859373,0.0,0,0,0,0.0,0,1,1974.300048828125,1982.4000244140625,16177.0,0,0.0,0.0,1982.4000244140625,1974.300048828125,0,1,0,0,1970.800048828125,1967.4000244140625,1958.5,1957.5,1970.800048828125,1967.4000244140625,1958.5,1957.5,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1977.2666829427083,1983.2333170572915,1971.9333902994792,1988.5666097005205,1965.966756184896,1977.2666829427083,1981.5832549641925,1972.950110921224,1984.2500376790363,1970.2833282063802,20.0,1967.410429149264,1966.5268246083906,1,1945.4000244140625,1945.4000244140625,1945.4000244140625,1945.4000244140625,194253.0,26.791221578701183,1962.924455335966,-1,0.0,1,10.0,5.0,10.0,-5.0,-3.5333531986921786e-06,-4.94669447816905e-06,-4.94669447816905e-06,-0.0,-3.5333531986921786e-06,-3.5333531986921786e-06,3,7,0.0
