time,open,high,low,close,volume,atr,rsi,ema50,macd,adx,swing_high,swing_low,last_swing_high,last_swing_low,prev_swing_high,structure,bos_bullish,bos_bearish,trend,ob_bullish,ob_bearish,ob_bottom,ob_top,ob_strength,ob_mitigated,active_ob_bull_top,active_ob_bull_bot,active_ob_bear_top,active_ob_bear_bot,inside_ob_bull,inside_ob_bear,fvg_bullish,fvg_bearish,fvg_bull_top,fvg_bull_bot,fvg_bear_top,fvg_bear_bot,active_fvg_bull_top,active_fvg_bull_bot,active_fvg_bear_top,active_fvg_bear_bot,inside_fvg_bull,inside_fvg_bear,sweep_liquidity_high,sweep_liquidity_low,fvg_density,ob_density,range_position,in_premium,in_discount,in_ote_bull,in_ote_bear,is_in_premium,is_in_discount,P_traditional,R1_traditional,S1_traditional,R2_traditional,S2_traditional,P_fibonacci,R1_fibonacci,S1_fibonacci,R2_fibonacci,S2_fibonacci,confluence_score,gold_ema_50,gold_ema_200,gold_trend,dxy_open,dxy_high,dxy_low,dxy_close,dxy_volume,dxy_rsi,dxy_ema_50,dxy_trend,gold_dxy_corr,inverse_confluence,csm_GBP,csm_USD,csm_base,csm_quote,csm_diff,news_impact_GBP,news_impact_USD,news_impact_net,news_sentiment,news_impact_score,news_impact_base,news_impact_quote,day_of_week,month,dxy_corr_30d
2025-09-22 04:00:00,1.3460761308670044,1.3463118076324463,1.3454241752624512,1.3454241752624512,0,0.000675754113630815,30.007770936696744,1.3468057504326816,-0.0002570210524375227,0.0,0.0,1.3454241752624512,0.0,1.3454241752624512,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.346408486366272,1.3466320037841795,1.3460700511932373,1.3469704389572141,1.3458465337753298,1.346408486366272,1.346623152256012,1.346193820476532,1.3467557730674742,1.3460611996650698,0.0,1.3468057504326816,1.3469599845286466,-1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,0,4.024154477792531,4.018592988933818,4.024154477792531,4.018592988933818,0.005561488858712771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 04:30:00,1.345532774925232,1.346094250679016,1.345532774925232,1.346094250679016,0,0.000675280888875307,40.07523222190661,1.3467778484815573,-0.00026208461279386697,0.0,0.0,1.3454241752624512,0.0,1.3454241752624512,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.3457200527191162,1.3460159301757812,1.3451282978057861,1.3466076850891113,1.344832420349121,1.3457200527191162,1.3460591282844543,1.3453809771537781,1.3462686095237733,1.3451714959144592,0.0,1.3467778484815573,1.3469513702614861,-1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,0,3.9850099932559484,4.229078860761725,3.9850099932559484,4.229078860761725,-0.24406886750577694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 05:00:00,1.346130609512329,1.3466744422912598,1.3460218906402588,1.3466744422912598,0,0.0006735324859618969,46.711873663132025,1.3467737933368398,-0.00021678197890229178,0.0,0.0,1.3454241752624512,0.0,1.3454241752624512,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.3459070920944214,1.3462814092636108,1.3457199335098269,1.3464685678482053,1.3453456163406374,1.3459070920944214,1.3461215758323668,1.345692608356476,1.34625408411026,1.3455601000785828,0.0,1.3467737933368398,1.3469486147592948,-1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,0,4.243375523375845,4.177294213084871,4.243375523375845,4.177294213084871,0.06608131029097386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 05:30:00,1.346619963645935,1.3473820686340332,1.3464930057525637,1.347218632698059,0,0.0006889275142124404,51.726412566222095,1.346791238017672,-0.00013540681187595993,0.0,0.0,1.3454241752624512,0.0,1.3454241752624512,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,1.3464930057525637,1.346094250679016,0.0,0.0,1.3464930057525637,1.346094250679016,0.0,0.0,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.3464569250742595,1.3468919595082602,1.3462394078572593,1.3471094767252605,1.3458043734232585,1.3464569250742595,1.3467061998049419,1.3462076503435771,1.3468602019945781,1.346053648153941,20.0,1.346791238017672,1.3469513015049543,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,4.208035678416574,4.147239818974004,4.208035678416574,4.147239818974004,0.060795859442570155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 06:00:00,1.3474364280700684,1.348308563232422,1.3474183082580566,1.3482176065444946,0,0.0007447430065699827,58.83707440544199,1.3468471740383319,9.581979804718088e-06,0.0,0.0,1.3454241752624512,0.0,1.3454241752624512,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,1.3474183082580566,1.3466744422912598,0.0,0.0,1.3474183082580566,1.3466744422912598,0.0,0.0,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.3470312356948853,1.3475694656372068,1.3466804027557373,1.3479202985763548,1.3461421728134157,1.3470312356948853,1.3473708577156065,1.346691613674164,1.3475806765556335,1.346481794834137,20.0,1.3468471740383319,1.346963901555099,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,4.038135877681376,4.014578951901905,4.038135877681376,4.014578951901905,0.023556925779470994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 06:30:00,1.3482722043991089,1.3482722043991089,1.347218632698059,1.347545504570007,0,0.0007772530828203315,58.20480272652787,1.346874559549378,6.945301828698014e-05,0.0,0.0,1.3454241752624512,0.0,1.3454241752624512,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.3474183082580566,1.3466744422912598,0.0,0.0,1.3474183082580566,1.3466744422912598,0.0,0.0,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.3479814926783245,1.3485446770985923,1.3476544221242268,1.34887174765269,1.347091237703959,1.3479814926783245,1.348321570078532,1.3476414152781169,1.3485316702524823,1.3474313151041666,20.0,1.346874559549378,1.3469696886497746,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,4.1204339739285345,3.871729239963467,4.1204339739285345,3.871729239963467,0.24870473396506743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 07:00:00,1.3477270603179932,1.3482176065444946,1.3472005128860474,1.3482176065444946,0,0.0008097546441214108,60.11019649495424,1.3469272280589906,0.0001691840120054966,0.0,0.0,1.3454241752624512,0.0,1.3454241752624512,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.3474183082580566,1.3466744422912598,0.0,0.0,1.3474183082580566,1.3466744422912598,0.0,0.0,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.347678780555725,1.3481389284133911,1.3470853567123413,1.348732352256775,1.3466252088546753,1.347678780555725,1.3480812449455262,1.347276316165924,1.3483298878669738,1.3470276732444764,20.0,1.3469272280589906,1.3469821057432545,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,3.958376666514341,3.9877565117534632,3.958376666514341,3.9877565117534632,-0.029379845239122293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 07:30:00,1.348235845565796,1.348235845565796,1.3475998640060425,1.3478904962539673,0,0.0007852656500679789,57.771752133343504,1.346965003282323,0.00021929853932678434,0.0,0.0,1.3454241752624512,0.0,1.3454241752624512,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.3474183082580566,1.3466744422912598,0.0,0.0,1.3474183082580566,1.3466744422912598,0.0,0.0,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.3478785753250122,1.348556637763977,1.3475395441055298,1.3488956689834595,1.346861481666565,1.3478785753250122,1.348267105102539,1.3474900455474854,1.3485071392059327,1.3472500114440917,0.0,1.346965003282323,1.346991144454804,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,3.7436617679248068,4.050271127400829,3.7436617679248068,4.050271127400829,-0.3066093594760222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 08:00:00,1.348090410232544,1.3501107692718506,1.348090410232544,1.3498190641403198,0,0.0008920090539114499,65.01579079508892,1.3470769272375387,0.0004099088005060647,0.0,0.0,1.3454241752624512,0.0,1.3454241752624512,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.3474183082580566,1.3466744422912598,0.0,0.0,1.3474183082580566,1.3466744422912598,0.0,0.0,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.3479087352752686,1.3482176065444946,1.3475816249847412,1.348544716835022,1.3472727537155151,1.3479087352752686,1.3481516802310944,1.3476657903194427,1.348301771879196,1.347515698671341,0.0,1.3470769272375387,1.3470192829591374,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,3.9195419659940116,4.117711291067387,3.9195419659940116,4.117711291067387,-0.19816932507337537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 08:30:00,1.349727988243103,1.350311279296875,1.3494731187820437,1.3496187925338743,0,0.0009000386510576045,66.75530832372041,1.347176608229552,0.0005385999162945687,0.0,0.0,1.3454241752624512,0.0,1.3454241752624512,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,1.3494731187820437,1.348235845565796,0.0,0.0,1.3494731187820437,1.348235845565796,0.0,0.0,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.3493400812149048,1.3505897521972656,1.348569393157959,1.3513604402542114,1.3473197221755981,1.3493400812149048,1.35011185836792,1.3485683040618897,1.3505886631011963,1.3480914993286133,20.0,1.347176608229552,1.3470451487260502,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,3.950680001107088,4.306486066615494,3.950680001107088,4.306486066615494,-0.3558060655084061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 09:00:00,1.3497827053070068,1.349892020225525,1.349199891090393,1.3492181301116943,0,0.0008964027677263056,67.43695175438336,1.3472566679112046,0.0006013267235756015,0.0,0.0,1.3454241752624512,0.0,1.3454241752624512,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.3494731187820437,1.348235845565796,0.0,0.0,1.3494731187820437,1.348235845565796,0.0,0.0,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.3498010635375977,1.3501290082931516,1.3492908477783203,1.350639224052429,1.3489629030227663,1.3498010635375977,1.3501212408542633,1.349480886220932,1.3503190467357633,1.349283080339432,20.0,1.3472566679112046,1.34706677043138,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,4.129074534032456,4.284742159769628,4.129074534032456,4.284742159769628,-0.15566762573717252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 09:30:00,1.3493092060089111,1.3503477573394775,1.3492363691329956,1.350183606147766,0,0.0009317738669258732,72.04229424928796,1.3473714498028346,0.0007206369632279941,0.0,0.0,1.3454241752624512,0.0,1.3454241752624512,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.3494731187820437,1.348235845565796,0.0,0.0,1.3494731187820437,1.348235845565796,0.0,0.0,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.3494366804758708,1.3496734698613486,1.3489813407262168,1.3501288096110027,1.348744551340739,1.3494366804758708,1.3497010738054913,1.3491722871462504,1.3498644162813822,1.3490089446703595,20.0,1.3473714498028346,1.34709778372209,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,4.216907752815319,4.053390992057209,4.216907752815319,4.053390992057209,0.16351676075811028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 10:00:00,1.35023832321167,1.350621223449707,1.3498190641403198,1.3503841161727903,0,0.000938585826328775,71.22057281892486,1.3474895935820486,0.0008218963613821906,0.0,0.0,1.3454241752624512,0.0,1.3454241752624512,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.3494731187820437,1.348235845565796,0.0,0.0,1.3494731187820437,1.348235845565796,0.0,0.0,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.3499225775400798,1.350608785947164,1.3494973977406821,1.3510339657465618,1.348811189333598,1.3499225775400798,1.350347127834956,1.3494980272452037,1.3506094154516857,1.349235739628474,0.0,1.3474895935820486,1.3471304835474702,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,3.865455133953566,3.760398124788675,3.865455133953566,3.760398124788675,0.10505700916489102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 10:30:00,1.3502929210662842,1.3502929210662842,1.3495640754699707,1.3499830961227417,0,0.0009570206914628779,69.56137024396409,1.347587377995409,0.0008598741039620439,0.0,0.0,1.3454241752624512,0.0,1.3454241752624512,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.3494731187820437,1.348235845565796,0.0,0.0,1.3494731187820437,1.348235845565796,0.0,0.0,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.3502748012542725,1.350730538368225,1.349928379058838,1.3510769605636597,1.3494726419448853,1.3502748012542725,1.3505812261104584,1.3499683763980865,1.3507705357074737,1.3497790668010712,0.0,1.347587377995409,1.3471588677521993,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,3.946685634978233,3.742867858579397,3.946685634978233,3.742867858579397,0.20381777639883625,0.0,-0.1795314840982353,0.22441435512279412,0.22441435512279412,0.0,0.0,-0.1795314840982353,0,9,0.0
2025-09-22 11:00:00,1.349800944328308,1.350001335144043,1.349545955657959,1.3497644662857056,0,0.0009261454854692255,74.71724755943572,1.3476727540067932,0.0008623890536960666,0.0,0.0,1.3454241752624512,0.0,1.3454241752624512,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.3494731187820437,1.348235845565796,0.0,0.0,1.3494731187820437,1.348235845565796,0.0,0.0,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.3499466975529988,1.3503293196360269,1.3496004740397134,1.3506755431493123,1.3492178519566853,1.3499466975529988,1.3502251165707906,1.349668278535207,1.3503971241315205,1.349496270974477,0.0,1.3476727540067932,1.3471847941057666,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,3.8607628140454433,3.474079815072912,3.8607628140454433,3.474079815072912,0.38668299897253133,0.0,-0.15058708069932594,0.18823385087415742,0.18823385087415742,0.0,0.0,-0.15058708069932594,0,9,0.0
2025-09-22 11:30:00,1.349837303161621,1.3499102592468262,1.3493638038635254,1.349800944328308,0,0.00091731548309323,72.75081948021615,1.347756212450774,0.0008574415897499854,0.0,0.0,1.3454241752624512,0.0,1.3454241752624512,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.3494731187820437,1.348235845565796,0.0,0.0,1.3494731187820437,1.348235845565796,0.0,0.0,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.3497705856959026,1.3499952157338462,1.3495398362477622,1.3502259651819866,1.3493152062098186,1.3497705856959026,1.3499445406595867,1.3495966307322185,1.3500520102183025,1.3494891611735027,20.0,1.347756212450774,1.3472108254512645,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,1,3.7901462777465347,3.9504582849741903,3.7901462777465347,3.9504582849741903,-0.1603120072276556,0.0,-0.12636046755547248,0.1579505844443406,0.1579505844443406,0.0,0.0,-0.12636046755547248,0,9,0.0
