time,open,high,low,close,volume,atr,rsi,ema50,macd,adx,swing_high,swing_low,last_swing_high,last_swing_low,prev_swing_high,structure,bos_bullish,bos_bearish,trend,ob_bullish,ob_bearish,ob_bottom,ob_top,ob_strength,ob_mitigated,active_ob_bull_top,active_ob_bull_bot,active_ob_bear_top,active_ob_bear_bot,inside_ob_bull,inside_ob_bear,fvg_bullish,fvg_bearish,fvg_bull_top,fvg_bull_bot,fvg_bear_top,fvg_bear_bot,active_fvg_bull_top,active_fvg_bull_bot,active_fvg_bear_top,active_fvg_bear_bot,inside_fvg_bull,inside_fvg_bear,sweep_liquidity_high,sweep_liquidity_low,fvg_density,ob_density,range_position,in_premium,in_discount,in_ote_bull,in_ote_bear,is_in_premium,is_in_discount,P_traditional,R1_traditional,S1_traditional,R2_traditional,S2_traditional,P_fibonacci,R1_fibonacci,S1_fibonacci,R2_fibonacci,S2_fibonacci,confluence_score,gold_ema_50,gold_ema_200,gold_trend,dxy_open,dxy_high,dxy_low,dxy_close,dxy_volume,dxy_rsi,dxy_ema_50,dxy_trend,gold_dxy_corr,inverse_confluence,csm_USD,csm_JPY,csm_base,csm_quote,csm_diff,news_impact_USD,news_impact_JPY,news_impact_net,news_sentiment,news_impact_score,news_impact_base,news_impact_quote,day_of_week,month,dxy_corr_30d
2025-09-22 04:30:00,148.35400390625,148.36900329589844,148.26800537109375,148.2830047607422,0,0.09458414713541667,78.80247521271359,148.11259883114943,0.07746917323200364,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,148.29100036621094,148.19700622558594,0.0,0.0,148.29100036621094,148.19700622558594,0.0,0.0,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,148.33899943033853,148.37799580891925,148.31900533040363,148.39798990885416,148.2800089518229,148.33899943033853,148.3615337931315,148.31646506754555,148.37545554606118,148.3025433146159,20.0,148.11259883114943,148.05554276137127,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,0,3.9850099932559484,4.229078860761725,3.9850099932559484,4.229078860761725,-0.24406886750577694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 05:00:00,148.281005859375,148.30499267578125,148.24200439453125,148.25900268554688,0,0.09215369591346154,74.67266366816591,148.11834015877284,0.073008900761522,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,148.29100036621094,148.19700622558594,0.0,0.0,148.29100036621094,148.19700622558594,0.0,0.0,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,148.30667114257812,148.3453369140625,148.2443389892578,148.4076690673828,148.20567321777344,148.30667114257812,148.34525234985352,148.26808993530273,148.3690878601074,148.24425442504884,20.0,148.11834015877284,148.05756723822873,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,0,4.243375523375845,4.177294213084871,4.243375523375845,4.177294213084871,0.06608131029097386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 05:30:00,148.25999450683594,148.2779998779297,148.21800231933594,148.25,0,0.08985682896205358,73.23313184120242,148.12350328980136,0.06796421207852177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,148.29100036621094,148.19700622558594,0.0,0.0,148.29100036621094,148.19700622558594,0.0,0.0,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,148.26866658528647,148.29532877604169,148.23234049479169,148.33165486653647,148.20567830403647,148.26866658528647,148.29272810872396,148.24460506184897,148.30759334309897,148.22973982747396,20.0,148.12350328980136,148.0594819920772,1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,0,4.208035678416574,4.147239818974004,4.208035678416574,4.147239818974004,0.060795859442570155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 06:00:00,148.24899291992188,148.25999450683594,148.04200744628906,148.05999755859375,0,0.10049874441964286,52.05425366374805,148.1210128689697,0.048080409812087055,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,148.29100036621094,148.19700622558594,0.0,0.0,148.29100036621094,148.19700622558594,0.0,0.0,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,148.24866739908853,148.27933247884113,148.21933492024738,148.30866495768228,148.18866984049478,148.24866739908853,148.27158646647135,148.22574833170572,148.28574589029947,148.2115889078776,20.0,148.1210128689697,148.0594871220923,-1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,-1,4.038135877681376,4.014578951901905,4.038135877681376,4.014578951901905,0.023556925779470994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 06:30:00,148.0659942626953,148.11300659179688,147.99099731445312,148.07200622558594,0,0.10164206368582589,47.67444807745926,148.11909103981742,0.032911963696022895,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,148.29100036621094,148.19700622558594,148.21800231933594,148.11300659179688,148.29100036621094,148.19700622558594,148.21800231933594,148.11300659179688,0,1,0,0,0.0,0.0,0.5,0,0,0,0,0,0,148.12066650390625,148.19932556152344,147.98133850097656,148.33865356445312,147.90267944335938,148.12066650390625,148.20393756103516,148.03739544677734,148.2553825073242,147.9859505004883,20.0,148.11909103981742,148.05961169028626,-1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,-1,4.1204339739285345,3.871729239963467,4.1204339739285345,3.871729239963467,0.24870473396506743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 07:00:00,148.072998046875,148.1320037841797,147.88400268554688,147.94000244140625,0,0.11299896240234375,33.77865183778651,148.1120679575268,0.010122571976012296,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,148.29100036621094,148.19700622558594,148.21800231933594,148.11300659179688,148.29100036621094,148.19700622558594,148.21800231933594,148.11300659179688,0,1,0,0,0.0,0.0,0.5,0,0,0,0,0,0,148.0586700439453,148.1263427734375,148.00433349609375,148.18067932128906,147.93666076660156,148.0586700439453,148.1052775878906,148.0120625,148.13407177734376,147.98326831054686,20.0,148.1120679575268,148.05842154850637,-1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,-1,3.958376666514341,3.9877565117534632,3.958376666514341,3.9877565117534632,-0.029379845239122293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 07:30:00,147.93299865722656,148.12600708007812,147.92999267578125,148.11000061035156,0,0.11821419852120536,47.21256878077034,148.11198688508856,0.005713385991839459,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,148.29100036621094,148.19700622558594,148.21800231933594,148.11300659179688,148.29100036621094,148.19700622558594,148.21800231933594,148.11300659179688,0,1,0,0,0.0,0.0,0.5,0,0,0,0,0,0,147.98533630371094,148.086669921875,147.8386688232422,148.23333740234375,147.73733520507812,147.98533630371094,148.08007272338867,147.8905998840332,148.13860098266602,147.83207162475586,20.0,148.11198688508856,148.05893477300236,-1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,-1,3.7436617679248068,4.050271127400829,3.7436617679248068,4.050271127400829,-0.3066093594760222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 08:00:00,148.11199951171875,148.1269989013672,147.85400390625,147.89199829101562,0,0.12807137625558035,37.334506331304624,148.10335988139943,-0.015196712672036483,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,148.29100036621094,148.19700622558594,148.21800231933594,148.11300659179688,148.29100036621094,148.19700622558594,148.21800231933594,148.11300659179688,0,1,0,0,0.0,0.0,0.5,0,0,0,0,0,0,148.05533345540366,148.18067423502606,147.98465983072919,148.25134785970053,147.85931905110678,148.05533345540366,148.13021095784507,147.98045595296225,148.17647035725912,147.9341965535482,20.0,148.10335988139943,148.05727371348013,-1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,-1,3.9195419659940116,4.117711291067387,3.9195419659940116,4.117711291067387,-0.19816932507337537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 08:30:00,147.8979949951172,147.8990020751953,147.81399536132812,147.843994140625,0,0.12928553989955358,33.92183555971525,148.09318867587888,-0.03523547760880774,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,148.29100036621094,148.19700622558594,147.92999267578125,147.8990020751953,148.29100036621094,148.19700622558594,147.92999267578125,147.8990020751953,0,1,0,0,0.0,0.0,0.5,0,0,0,0,0,0,147.9576670328776,148.0613301595052,147.788335164388,148.23066202799478,147.6846720377604,147.9576670328776,148.06195112101236,147.85338294474283,148.12637793986002,147.78895612589517,20.0,148.09318867587888,148.0551515286756,-1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,-1,3.950680001107088,4.306486066615494,3.950680001107088,4.306486066615494,-0.3558060655084061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 09:00:00,147.8520050048828,147.927001953125,147.79299926757812,147.91900634765625,0,0.12600054059709823,31.105197013380646,148.08635799634075,-0.04454994100001386,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,148.29100036621094,148.19700622558594,147.92999267578125,147.8990020751953,148.29100036621094,148.19700622558594,147.92999267578125,147.8990020751953,0,1,0,0,0.0,0.0,0.5,0,0,0,0,0,0,147.85233052571616,147.89066569010419,147.805658976237,147.93733723958334,147.76732381184897,147.85233052571616,147.8848030904134,147.8198579610189,147.90486467488608,147.79979637654623,20.0,148.08635799634075,148.0537968502575,-1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,-1,4.129074534032456,4.284742159769628,4.129074534032456,4.284742159769628,-0.15566762573717252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 09:30:00,147.9219970703125,147.94400024414062,147.84100341796875,147.87100219726562,0,0.12928553989955358,27.50841603637477,148.07791267088683,-0.05516929678211113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,148.29100036621094,148.19700622558594,147.92999267578125,147.8990020751953,148.29100036621094,148.19700622558594,147.92999267578125,147.8990020751953,0,1,0,0,0.0,0.0,0.5,0,0,0,0,0,0,147.87966918945312,147.96633911132812,147.83233642578125,148.013671875,147.74566650390625,147.87966918945312,147.93085821533202,147.82848016357423,147.9624828491211,147.79685552978515,20.0,148.07791267088683,148.05197799798893,-1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,-1,4.216907752815319,4.053390992057209,4.216907752815319,4.053390992057209,0.16351676075811028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 10:00:00,147.87100219726562,147.91900634765625,147.8249969482422,147.8769989013672,0,0.13050079345703125,28.324685060782897,148.07003369953313,-0.06238222538070204,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,148.29100036621094,148.19700622558594,147.92999267578125,147.8990020751953,148.29100036621094,148.19700622558594,147.92999267578125,147.8990020751953,0,1,0,0,0.0,0.0,0.5,0,0,0,0,0,0,147.88533528645834,147.92966715494794,147.82667032877606,147.98833211263022,147.78233846028647,147.88533528645834,147.924680074056,147.8459904988607,147.94898732503256,147.82168324788412,20.0,148.07003369953313,148.0502369124504,-1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,-1,3.865455133953566,3.760398124788675,3.865455133953566,3.760398124788675,0.10505700916489102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 10:30:00,147.875,147.93099975585938,147.81399536132812,147.8520050048828,0,0.1337857927594866,27.38563504070312,148.06148355464487,-0.06931628681846291,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,148.29100036621094,148.19700622558594,147.92999267578125,147.8990020751953,148.29100036621094,148.19700622558594,147.92999267578125,147.8990020751953,0,1,0,0,0.0,0.0,0.5,0,0,0,0,0,0,147.87366739908853,147.92233784993488,147.82832845052081,147.9676767985026,147.77965799967447,147.87366739908853,147.9095789896647,147.83775580851236,147.93176520792642,147.81556959025065,20.0,148.06148355464487,148.0482644556587,-1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,-1,3.946685634978233,3.742867858579397,3.946685634978233,3.742867858579397,0.20381777639883625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 11:00:00,147.85299682617188,147.90699768066406,147.82400512695312,147.85000610351562,0,0.13550022670200892,25.436059380810434,148.05319032126727,-0.07411848336090543,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,148.29100036621094,148.19700622558594,147.92999267578125,147.8990020751953,148.29100036621094,148.19700622558594,147.92999267578125,147.8990020751953,0,1,0,0,0.0,0.0,0.5,0,0,0,0,0,0,147.86566670735678,147.91733805338544,147.80033365885419,147.98267110188803,147.74866231282553,147.86566670735678,147.91036238606773,147.82097102864583,147.93797542317708,147.79335799153648,20.0,148.05319032126727,148.04629173573687,-1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,-1,3.8607628140454433,3.474079815072912,3.8607628140454433,3.474079815072912,0.38668299897253133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
2025-09-22 11:30:00,147.85000610351562,147.88099670410156,147.73699951171875,147.83799743652344,0,0.13857160295758927,27.08601778811402,148.04475138461063,-0.077994189319611,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,148.29100036621094,148.19700622558594,147.92999267578125,147.8990020751953,148.29100036621094,148.19700622558594,147.92999267578125,147.8990020751953,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,147.86033630371094,147.89666748046875,147.8136749267578,147.94332885742188,147.77734375,147.86033630371094,147.89203945922853,147.82863314819335,147.91162570190428,147.8090469055176,0.0,148.04475138461063,148.0442191556452,-1,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410.0,50.0,3740.699951171875,-1,0.0,-1,3.7901462777465347,3.9504582849741903,3.7901462777465347,3.9504582849741903,-0.1603120072276556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0
