time,open,high,low,close,tick_volume
2025-07-14 21:00:00,3351.04,3351.21,3347.88,3349.13,1704
2025-07-14 21:30:00,3349.18,3350.96,3348.38,3348.88,1504
2025-07-14 22:00:00,3348.86,3350.53,3348.02,3348.25,1755
2025-07-14 22:30:00,3348.24,3348.47,3343.17,3344.04,2134
2025-07-14 23:00:00,3344.12,3345.59,3343.4,3344.8,1043
2025-07-14 23:30:00,3344.79,3345.23,3340.71,3343.26,909
2025-07-15 01:00:00,3344.06,3344.66,3341.23,3344.07,770
2025-07-15 01:30:00,3344.1,3345.6,3342.95,3345.59,681
2025-07-15 02:00:00,3345.48,3346.66,3343.95,3344.76,727
2025-07-15 02:30:00,3344.76,3346.57,3344.12,3345.28,822
2025-07-15 03:00:00,3345.24,3347.92,3344.8,3347.53,1116
2025-07-15 03:30:00,3347.54,3349.32,3346.03,3347.64,1187
2025-07-15 04:00:00,3347.42,3349.91,3347.16,3348.4,1377
2025-07-15 04:30:00,3348.39,3350.68,3346.17,3346.55,1474
2025-07-15 05:00:00,3346.52,3352.06,3345.86,3350.06,1490
2025-07-15 05:30:00,3350.08,3351.08,3347.63,3350.89,1385
2025-07-15 06:00:00,3350.99,3356.01,3350.75,3354.64,1618
2025-07-15 06:30:00,3354.57,3358.32,3354.41,3357.84,1270
2025-07-15 07:00:00,3357.9,3360.98,3357.64,3360.23,1304
2025-07-15 07:30:00,3360.24,3361.33,3359.04,3360.26,1071
2025-07-15 08:00:00,3360.23,3364.84,3360.23,3363.58,1231
2025-07-15 08:30:00,3363.41,3365.21,3361.87,3362.17,1482
2025-07-15 09:00:00,3362.01,3364.03,3358.87,3359.84,1730
2025-07-15 09:30:00,3359.89,3362.78,3357.46,3358.16,1699
2025-07-15 10:00:00,3358.33,3363.34,3357.37,3362.72,1642
2025-07-15 10:30:00,3362.76,3365.46,3361.71,3364.34,1514
2025-07-15 11:00:00,3363.8,3365.55,3356.73,3357.76,1845
2025-07-15 11:30:00,3357.61,3364.06,3357.61,3361.05,1736
2025-07-15 12:00:00,3361.0,3364.73,3359.2,3361.64,1709
2025-07-15 12:30:00,3361.65,3363.54,3358.64,3363.4,1599
2025-07-15 13:00:00,3363.49,3366.73,3362.12,3363.03,1742
2025-07-15 13:30:00,3363.02,3364.35,3361.22,3361.37,1358
2025-07-15 14:00:00,3361.35,3362.04,3357.52,3358.23,1734
2025-07-15 14:30:00,3358.24,3359.28,3353.72,3354.89,1820
2025-07-15 15:00:00,3354.7,3355.44,3349.25,3354.35,1934
2025-07-15 15:30:00,3354.46,3360.1,3346.42,3348.81,2445
2025-07-15 16:00:00,3349.14,3352.4,3338.62,3340.89,2424
2025-07-15 16:30:00,3340.64,3347.74,3334.5,3346.72,2582
2025-07-15 17:00:00,3347.46,3349.24,3342.48,3346.93,2276
2025-07-15 17:30:00,3346.97,3352.04,3345.53,3347.96,2100
2025-07-15 18:00:00,3348.0,3349.94,3332.71,3334.43,2213
2025-07-15 18:30:00,3333.98,3334.04,3325.47,3328.99,2364
2025-07-15 19:00:00,3328.86,3328.87,3320.25,3325.71,2186
2025-07-15 19:30:00,3325.64,3330.24,3323.98,3329.26,1846
2025-07-15 20:00:00,3329.39,3331.34,3327.65,3329.3,1734
2025-07-15 20:30:00,3329.36,3330.28,3325.89,3328.18,1693
2025-07-15 21:00:00,3328.24,3329.4,3325.87,3326.42,1642
2025-07-15 21:30:00,3326.5,3331.9,3326.32,3328.8,1625
2025-07-15 22:00:00,3328.85,3330.07,3326.48,3326.87,1439
2025-07-15 22:30:00,3327.02,3331.2,3326.77,3330.39,1620
2025-07-15 23:00:00,3330.36,3331.02,3327.53,3328.06,760
2025-07-15 23:30:00,3328.13,3328.97,3324.6,3324.65,712
2025-07-16 01:00:00,3324.68,3327.63,3323.78,3326.41,846
2025-07-16 01:30:00,3326.42,3327.32,3325.55,3326.57,645
2025-07-16 02:00:00,3326.59,3330.23,3326.32,3329.06,915
2025-07-16 02:30:00,3328.92,3331.76,3328.84,3331.09,974
2025-07-16 03:00:00,3331.13,3331.74,3328.92,3331.51,1360
2025-07-16 03:30:00,3331.31,3332.76,3329.84,3330.5,1535
2025-07-16 04:00:00,3330.75,3334.19,3328.93,3333.03,1961
2025-07-16 04:30:00,3332.96,3334.94,3329.86,3330.94,1780
2025-07-16 05:00:00,3331.1,3331.49,3327.89,3328.96,1565
2025-07-16 05:30:00,3329.2,3330.36,3325.11,3326.13,1682
2025-07-16 06:00:00,3326.13,3332.98,3325.98,3332.66,1713
2025-07-16 06:30:00,3332.67,3335.06,3332.29,3334.32,1510
2025-07-16 07:00:00,3334.31,3335.14,3332.83,3335.12,1252
2025-07-16 07:30:00,3335.14,3338.61,3335.05,3338.29,1362
2025-07-16 08:00:00,3338.23,3339.56,3337.23,3339.31,1299
2025-07-16 08:30:00,3339.3,3339.86,3335.78,3338.1,1678
2025-07-16 09:00:00,3337.73,3341.91,3337.73,3340.0,1768
2025-07-16 09:30:00,3340.01,3341.64,3338.73,3339.25,1690
2025-07-16 10:00:00,3339.33,3340.16,3337.01,3338.1,1618
2025-07-16 10:30:00,3338.11,3339.03,3335.97,3337.89,1589
2025-07-16 11:00:00,3337.94,3342.85,3337.82,3340.6,1761
2025-07-16 11:30:00,3340.57,3342.64,3339.53,3342.14,1489
2025-07-16 12:00:00,3342.06,3342.99,3339.2,3339.36,1678
2025-07-16 12:30:00,3339.3,3342.06,3339.3,3340.01,1602
2025-07-16 13:00:00,3339.94,3340.35,3336.81,3338.7,1620
2025-07-16 13:30:00,3338.69,3339.58,3334.19,3334.87,1551
2025-07-16 14:00:00,3334.82,3337.17,3333.8,3335.94,1702
2025-07-16 14:30:00,3336.06,3340.65,3335.2,3339.24,1921
2025-07-16 15:00:00,3339.14,3340.93,3332.82,3334.03,2079
2025-07-16 15:30:00,3334.14,3338.48,3331.01,3334.58,2448
2025-07-16 16:00:00,3334.78,3339.34,3332.85,3334.8,2238
2025-07-16 16:30:00,3334.22,3334.74,3322.0,3326.86,2726
2025-07-16 17:00:00,3326.8,3329.28,3321.62,3325.16,2653
2025-07-16 17:30:00,3324.84,3342.31,3319.62,3338.12,2835
2025-07-16 18:00:00,3338.07,3371.19,3337.34,3363.17,3234
2025-07-16 18:30:00,3363.92,3377.48,3336.12,3343.47,3274
2025-07-16 19:00:00,3343.8,3355.18,3339.17,3352.16,2818
2025-07-16 19:30:00,3352.22,3354.77,3348.23,3349.02,2329
2025-07-16 20:00:00,3349.25,3353.95,3348.73,3351.64,2164
2025-07-16 20:30:00,3351.86,3357.22,3350.26,3354.73,1895
2025-07-16 21:00:00,3354.89,3357.29,3352.62,3353.42,1891
2025-07-16 21:30:00,3353.43,3354.3,3349.12,3350.31,1664
2025-07-16 22:00:00,3350.32,3350.44,3346.46,3347.39,1878
2025-07-16 22:30:00,3347.39,3348.22,3346.1,3347.11,1964
2025-07-16 23:00:00,3347.14,3349.71,3347.14,3348.31,979
2025-07-16 23:30:00,3348.32,3348.41,3346.3,3346.99,831
2025-07-17 01:00:00,3350.79,3352.22,3348.88,3351.56,771
2025-07-17 01:30:00,3351.29,3351.63,3348.31,3349.59,845
2025-07-17 02:00:00,3349.6,3350.15,3347.96,3348.01,786
2025-07-17 02:30:00,3347.98,3348.7,3345.33,3346.5,1134
2025-07-17 03:00:00,3346.47,3347.34,3342.97,3344.17,1626
2025-07-17 03:30:00,3344.42,3344.65,3339.69,3340.9,1598
2025-07-17 04:00:00,3340.82,3342.13,3337.72,3340.76,1962
2025-07-17 04:30:00,3340.94,3344.41,3337.23,3343.87,1992
2025-07-17 05:00:00,3343.95,3344.59,3339.22,3339.85,1545
2025-07-17 05:30:00,3339.55,3342.17,3337.84,3341.43,1654
2025-07-17 06:00:00,3341.4,3342.1,3336.26,3339.32,1562
2025-07-17 06:30:00,3339.31,3342.43,3339.31,3341.38,1446
2025-07-17 07:00:00,3341.51,3341.67,3338.36,3341.16,1299
2025-07-17 07:30:00,3341.15,3344.74,3341.05,3342.65,1160
2025-07-17 08:00:00,3342.64,3342.85,3338.75,3340.52,1464
2025-07-17 08:30:00,3340.53,3341.28,3335.94,3339.34,1731
2025-07-17 09:00:00,3339.61,3339.67,3329.71,3330.15,2333
2025-07-17 09:30:00,3330.12,3336.51,3328.41,3335.44,2211
2025-07-17 10:00:00,3335.45,3336.19,3327.92,3329.63,2142
2025-07-17 10:30:00,3329.63,3329.91,3325.21,3325.85,1956
2025-07-17 11:00:00,3325.83,3331.4,3325.57,3331.04,1873
2025-07-17 11:30:00,3331.02,3332.04,3328.31,3328.85,1727
2025-07-17 12:00:00,3328.81,3332.52,3327.58,3330.13,1823
2025-07-17 12:30:00,3330.1,3330.51,3324.77,3325.53,1957
2025-07-17 13:00:00,3325.56,3328.9,3325.28,3328.8,1799
2025-07-17 13:30:00,3328.91,3331.09,3325.05,3325.8,2002
2025-07-17 14:00:00,3325.68,3328.77,3323.03,3326.41,1823
2025-07-17 14:30:00,3326.36,3326.36,3322.36,3324.28,1890
2025-07-17 15:00:00,3324.27,3328.84,3322.11,3326.99,2318
2025-07-17 15:30:00,3324.32,3326.86,3309.9,3313.07,3042
2025-07-17 16:00:00,3313.57,3319.33,3311.27,3317.56,2844
2025-07-17 16:30:00,3317.5,3321.77,3313.73,3319.04,2809
2025-07-17 17:00:00,3319.03,3330.19,3318.31,3330.19,2856
2025-07-17 17:30:00,3330.26,3335.02,3329.75,3334.17,2691
2025-07-17 18:00:00,3334.43,3337.91,3331.3,3336.97,2473
2025-07-17 18:30:00,3337.01,3338.3,3335.26,3336.71,2355
2025-07-17 19:00:00,3336.71,3339.11,3335.51,3338.85,2009
2025-07-17 19:30:00,3338.84,3339.92,3336.42,3338.86,2105
2025-07-17 20:00:00,3338.87,3340.99,3338.72,3340.23,1740
2025-07-17 20:30:00,3340.2,3340.82,3336.29,3337.38,1917
2025-07-17 21:00:00,3337.42,3337.9,3335.62,3336.98,1705
2025-07-17 21:30:00,3337.0,3338.93,3336.84,3338.5,1632
2025-07-17 22:00:00,3338.53,3340.28,3338.25,3339.7,1666
2025-07-17 22:30:00,3339.75,3341.07,3338.33,3339.7,1804
2025-07-17 23:00:00,3339.76,3340.25,3338.84,3339.05,774
2025-07-17 23:30:00,3339.2,3339.39,3337.5,3338.1,591
2025-07-18 01:00:00,3341.64,3341.88,3338.27,3339.45,790
2025-07-18 01:30:00,3339.42,3343.95,3338.83,3343.26,1113
2025-07-18 02:00:00,3343.25,3343.37,3340.8,3341.5,965
2025-07-18 02:30:00,3341.48,3342.81,3339.51,3340.14,884
2025-07-18 03:00:00,3340.01,3341.48,3338.66,3339.04,1285
2025-07-18 03:30:00,3339.03,3340.25,3338.03,3339.87,1083
2025-07-18 04:00:00,3339.89,3342.98,3336.39,3336.66,1692
2025-07-18 04:30:00,3336.65,3340.19,3335.38,3337.77,1559
2025-07-18 05:00:00,3337.71,3344.29,3336.88,3343.27,1668
2025-07-18 05:30:00,3343.21,3343.62,3337.23,3337.75,1554
2025-07-18 06:00:00,3337.8,3338.45,3334.08,3335.1,1428
2025-07-18 06:30:00,3335.12,3336.58,3334.07,3334.58,1097
2025-07-18 07:00:00,3334.56,3336.54,3334.45,3334.95,1081
2025-07-18 07:30:00,3335.0,3337.01,3333.87,3337.01,997
2025-07-18 08:00:00,3336.94,3340.77,3336.79,3337.97,1262
2025-07-18 08:30:00,3337.93,3338.63,3333.41,3333.43,1668
2025-07-18 09:00:00,3333.35,3339.14,3331.8,3338.98,1677
2025-07-18 09:30:00,3339.11,3342.69,3337.88,3342.1,1865
2025-07-18 10:00:00,3341.95,3346.57,3340.79,3345.41,1594
2025-07-18 10:30:00,3345.4,3350.08,3344.15,3349.82,1685
2025-07-18 11:00:00,3349.65,3350.34,3346.25,3348.58,1725
2025-07-18 11:30:00,3348.51,3349.85,3347.06,3347.43,1425
2025-07-18 12:00:00,3347.46,3354.57,3347.45,3352.02,1696
2025-07-18 12:30:00,3352.16,3354.89,3350.87,3352.36,1620
2025-07-18 13:00:00,3352.26,3352.26,3347.94,3350.59,1817
2025-07-18 13:30:00,3350.59,3352.75,3349.88,3351.39,1293
2025-07-18 14:00:00,3351.33,3353.78,3350.9,3352.99,1491
2025-07-18 14:30:00,3352.98,3357.66,3352.16,3354.32,1711
2025-07-18 15:00:00,3354.39,3359.86,3354.32,3357.94,1858
2025-07-18 15:30:00,3358.56,3361.24,3356.93,3359.98,2003
2025-07-18 16:00:00,3360.07,3360.31,3356.11,3358.18,2135
2025-07-18 16:30:00,3358.19,3358.37,3352.3,3355.5,2332
2025-07-18 17:00:00,3356.25,3359.07,3351.22,3353.94,2284
2025-07-18 17:30:00,3354.06,3357.16,3353.69,3354.74,1993
2025-07-18 18:00:00,3354.73,3355.73,3352.4,3353.89,2032
2025-07-18 18:30:00,3353.52,3356.36,3352.34,3353.63,1795
2025-07-18 19:00:00,3353.73,3355.39,3351.25,3353.5,1805
2025-07-18 19:30:00,3353.43,3357.41,3351.9,3353.69,1727
2025-07-18 20:00:00,3353.72,3353.74,3350.55,3351.8,1534
2025-07-18 20:30:00,3351.85,3352.45,3350.91,3352.22,1387
2025-07-18 21:00:00,3352.32,3353.41,3350.17,3351.77,1497
2025-07-18 21:30:00,3351.72,3352.63,3350.76,3351.3,1304
2025-07-18 22:00:00,3351.27,3352.74,3350.68,3350.69,1241
2025-07-18 22:30:00,3350.72,3350.78,3347.65,3348.22,1551
2025-07-18 23:00:00,3348.26,3350.72,3347.81,3349.84,941
2025-07-18 23:30:00,3349.83,3352.34,3348.9,3350.85,762
2025-07-21 01:00:00,3350.01,3350.06,3345.0,3347.91,1001
2025-07-21 01:30:00,3347.79,3348.3,3346.39,3347.76,848
2025-07-21 02:00:00,3347.67,3349.12,3345.45,3346.48,916
2025-07-21 02:30:00,3346.5,3349.49,3345.68,3349.15,952
2025-07-21 03:00:00,3349.16,3351.85,3347.74,3351.83,1294
2025-07-21 03:30:00,3351.84,3354.56,3351.84,3352.27,1328
2025-07-21 04:00:00,3352.1,3358.45,3351.99,3358.09,1685
2025-07-21 04:30:00,3358.1,3358.58,3354.42,3356.54,1682
2025-07-21 05:00:00,3356.21,3357.28,3353.88,3357.03,1496
2025-07-21 05:30:00,3357.02,3357.39,3352.35,3354.09,1410
2025-07-21 06:00:00,3354.08,3356.89,3353.78,3354.83,1389
2025-07-21 06:30:00,3354.81,3354.84,3351.08,3351.25,1071
2025-07-21 07:00:00,3351.21,3354.81,3350.72,3354.78,1014
2025-07-21 07:30:00,3354.79,3358.67,3354.6,3357.79,1238
2025-07-21 08:00:00,3357.78,3368.66,3357.63,3367.1,1947
2025-07-21 08:30:00,3367.05,3369.62,3365.04,3366.65,1937
2025-07-21 09:00:00,3366.72,3370.23,3365.1,3369.89,1767
2025-07-21 09:30:00,3369.76,3370.76,3367.49,3368.35,1833
2025-07-21 10:00:00,3368.36,3370.46,3364.86,3366.0,1939
2025-07-21 10:30:00,3365.99,3367.49,3363.95,3364.75,1810
2025-07-21 11:00:00,3364.74,3365.9,3363.11,3365.51,1782
2025-07-21 11:30:00,3365.55,3366.87,3364.16,3365.92,1585
2025-07-21 12:00:00,3365.97,3366.43,3364.37,3365.08,1406
2025-07-21 12:30:00,3364.99,3366.22,3362.85,3366.06,1530
2025-07-21 13:00:00,3366.17,3367.99,3364.71,3365.38,1380
2025-07-21 13:30:00,3365.41,3366.16,3362.86,3366.04,1430
2025-07-21 14:00:00,3366.12,3373.8,3365.26,3373.54,1890
2025-07-21 14:30:00,3373.56,3375.63,3370.79,3375.37,1851
2025-07-21 15:00:00,3375.32,3383.46,3374.56,3381.6,2257
2025-07-21 15:30:00,3381.68,3388.6,3381.57,3387.2,2459
2025-07-21 16:00:00,3387.41,3389.64,3384.94,3386.97,2394
2025-07-21 16:30:00,3387.06,3395.17,3383.71,3388.64,2741
2025-07-21 17:00:00,3388.65,3398.37,3386.17,3397.71,2802
2025-07-21 17:30:00,3397.88,3401.59,3397.35,3400.34,2714
2025-07-21 18:00:00,3400.48,3401.04,3395.65,3400.12,2520
2025-07-21 18:30:00,3400.13,3400.8,3396.35,3397.98,2273
2025-07-21 19:00:00,3397.93,3399.01,3396.21,3397.03,2086
2025-07-21 19:30:00,3397.13,3398.78,3393.81,3395.63,2085
2025-07-21 20:00:00,3395.65,3395.81,3391.56,3392.29,2019
2025-07-21 20:30:00,3392.35,3393.58,3391.71,3393.27,1784
2025-07-21 21:00:00,3393.26,3395.33,3393.26,3394.57,1834
2025-07-21 21:30:00,3394.44,3395.74,3393.06,3395.37,1678
2025-07-21 22:00:00,3395.46,3399.32,3395.13,3398.3,1889
2025-07-21 22:30:00,3398.26,3399.74,3397.0,3398.81,2037
2025-07-21 23:00:00,3399.11,3399.29,3397.27,3397.99,1078
2025-07-21 23:30:00,3398.03,3398.46,3396.8,3397.41,855
2025-07-22 01:00:00,3399.04,3400.24,3398.43,3399.99,525
2025-07-22 01:30:00,3399.92,3401.24,3398.91,3399.39,774
2025-07-22 02:00:00,3399.54,3401.69,3399.5,3401.39,842
2025-07-22 02:30:00,3401.44,3402.67,3393.34,3396.55,1523
2025-07-22 03:00:00,3396.58,3396.58,3390.52,3394.94,1803
2025-07-22 03:30:00,3394.83,3397.56,3392.66,3394.58,1672
2025-07-22 04:00:00,3394.62,3395.77,3390.06,3391.65,2065
2025-07-22 04:30:00,3391.57,3392.84,3385.17,3385.94,2040
2025-07-22 05:00:00,3385.93,3391.57,3385.3,3389.15,1863
2025-07-22 05:30:00,3389.14,3391.97,3387.42,3391.5,1847
2025-07-22 06:00:00,3391.53,3391.82,3388.89,3391.01,1654
2025-07-22 06:30:00,3391.01,3393.67,3390.08,3392.67,1541
2025-07-22 07:00:00,3392.62,3392.62,3388.65,3389.85,1300
2025-07-22 07:30:00,3389.87,3391.61,3387.99,3391.08,1150
2025-07-22 08:00:00,3391.4,3391.9,3386.96,3387.95,1564
2025-07-22 08:30:00,3387.97,3389.76,3384.64,3385.55,1962
2025-07-22 09:00:00,3385.56,3387.84,3384.48,3384.88,1999
2025-07-22 09:30:00,3384.8,3387.26,3384.39,3384.78,1883
2025-07-22 10:00:00,3385.09,3385.8,3383.36,3383.72,1865
2025-07-22 10:30:00,3383.74,3387.55,3383.26,3387.55,1650
2025-07-22 11:00:00,3387.41,3389.58,3386.17,3388.55,1876
2025-07-22 11:30:00,3388.47,3390.08,3387.88,3389.0,1939
2025-07-22 12:00:00,3388.97,3390.61,3384.77,3385.57,1734
2025-07-22 12:30:00,3385.33,3387.26,3384.65,3386.16,1167
2025-07-22 13:00:00,3386.17,3388.56,3385.89,3387.55,1267
2025-07-22 13:30:00,3387.52,3388.64,3386.81,3386.99,1399
2025-07-22 14:00:00,3387.05,3388.82,3386.66,3387.57,1452
2025-07-22 14:30:00,3387.55,3391.72,3386.69,3391.33,1910
2025-07-22 15:00:00,3391.47,3400.7,3391.07,3400.45,2395
2025-07-22 15:30:00,3400.51,3407.84,3397.81,3407.63,2550
2025-07-22 16:00:00,3407.55,3416.64,3406.62,3415.67,2860
2025-07-22 16:30:00,3415.37,3420.15,3411.26,3412.34,3142
2025-07-22 17:00:00,3412.35,3423.39,3405.19,3421.78,3148
2025-07-22 17:30:00,3421.75,3427.7,3421.59,3426.27,2981
2025-07-22 18:00:00,3426.28,3430.55,3424.08,3425.48,2804
2025-07-22 18:30:00,3425.31,3427.51,3423.67,3426.59,2465
2025-07-22 19:00:00,3426.66,3430.65,3426.3,3426.79,2318
2025-07-22 19:30:00,3427.48,3432.97,3427.18,3432.2,2420
2025-07-22 20:00:00,3432.26,3433.53,3426.55,3428.77,2584
2025-07-22 20:30:00,3428.74,3430.2,3427.26,3429.21,2229
2025-07-22 21:00:00,3429.23,3430.97,3427.89,3429.69,2094
2025-07-22 21:30:00,3429.75,3430.9,3428.53,3429.63,1869
2025-07-22 22:00:00,3429.53,3431.96,3428.96,3431.63,1883
2025-07-22 22:30:00,3431.6,3432.47,3430.92,3431.43,2199
2025-07-22 23:00:00,3431.54,3432.65,3429.7,3430.6,1213
2025-07-22 23:30:00,3430.58,3431.31,3427.78,3429.58,1211
2025-07-23 01:00:00,3430.9,3431.09,3428.55,3429.12,802
2025-07-23 01:30:00,3429.11,3429.29,3427.45,3427.88,778
2025-07-23 02:00:00,3427.88,3433.58,3427.84,3429.39,1314
2025-07-23 02:30:00,3429.52,3430.16,3426.26,3427.46,1254
2025-07-23 03:00:00,3427.06,3438.77,3427.06,3432.39,2156
2025-07-23 03:30:00,3432.38,3433.67,3428.82,3428.85,1896
2025-07-23 04:00:00,3428.9,3430.61,3421.96,3424.94,2425
2025-07-23 04:30:00,3424.76,3426.78,3421.05,3421.09,2177
2025-07-23 05:00:00,3421.02,3423.6,3419.74,3421.68,2053
2025-07-23 05:30:00,3421.5,3425.03,3419.26,3422.99,2033
2025-07-23 06:00:00,3422.97,3428.06,3422.91,3427.79,1967
2025-07-23 06:30:00,3427.94,3428.68,3422.99,3423.09,1781
2025-07-23 07:00:00,3423.09,3425.42,3422.07,3423.58,1634
2025-07-23 07:30:00,3423.57,3424.27,3422.06,3423.51,1504
2025-07-23 08:00:00,3423.56,3423.8,3420.85,3422.53,1643
2025-07-23 08:30:00,3422.52,3422.7,3416.41,3420.43,2214
2025-07-23 09:00:00,3420.56,3424.56,3420.48,3423.54,2066
2025-07-23 09:30:00,3423.77,3425.14,3419.58,3425.06,2181
2025-07-23 10:00:00,3424.82,3429.64,3422.9,3426.95,2264
2025-07-23 10:30:00,3426.94,3427.83,3419.96,3420.66,2092
2025-07-23 11:00:00,3420.69,3428.28,3420.64,3424.24,1927
2025-07-23 11:30:00,3424.23,3428.75,3423.92,3428.4,1710
2025-07-23 12:00:00,3428.45,3433.84,3428.35,3431.76,1514
2025-07-23 12:30:00,3431.66,3432.97,3430.18,3431.13,1424
2025-07-23 13:00:00,3431.14,3431.37,3421.99,3423.35,1901
2025-07-23 13:30:00,3423.45,3424.29,3421.21,3422.74,1507
2025-07-23 14:00:00,3422.54,3425.33,3420.33,3425.33,1605
2025-07-23 14:30:00,3425.28,3429.79,3425.28,3428.12,1582
2025-07-23 15:00:00,3428.11,3429.96,3424.25,3425.79,1864
2025-07-23 15:30:00,3425.81,3427.36,3419.95,3419.98,2053
2025-07-23 16:00:00,3419.97,3420.54,3408.25,3409.3,2659
2025-07-23 16:30:00,3409.58,3414.48,3405.56,3413.51,2615
2025-07-23 17:00:00,3413.37,3419.84,3410.74,3412.2,2370
2025-07-23 17:30:00,3412.45,3416.69,3410.84,3413.53,2211
2025-07-23 18:00:00,3413.51,3415.89,3410.38,3412.31,1914
2025-07-23 18:30:00,3412.35,3413.53,3398.24,3398.24,2140
2025-07-23 19:00:00,3398.03,3398.03,3381.52,3383.7,3070
2025-07-23 19:30:00,3383.71,3390.94,3381.67,3387.36,2642
2025-07-23 20:00:00,3387.36,3390.64,3385.79,3388.6,2226
2025-07-23 20:30:00,3388.69,3394.84,3385.76,3393.23,2064
2025-07-23 21:00:00,3393.29,3395.87,3392.05,3394.21,1862
2025-07-23 21:30:00,3394.17,3395.84,3392.82,3393.6,1630
2025-07-23 22:00:00,3393.71,3395.88,3390.97,3391.18,1758
2025-07-23 22:30:00,3391.2,3391.96,3388.59,3390.06,1736
2025-07-23 23:00:00,3390.11,3390.35,3388.16,3388.28,973
2025-07-23 23:30:00,3388.27,3389.93,3387.86,3388.1,655
2025-07-24 01:00:00,3390.56,3392.49,3387.79,3388.6,776
2025-07-24 01:30:00,3388.63,3389.37,3386.69,3386.7,640
2025-07-24 02:00:00,3386.71,3390.74,3386.44,3390.37,962
2025-07-24 02:30:00,3390.35,3391.52,3388.38,3389.96,912
2025-07-24 03:00:00,3389.97,3393.19,3388.62,3389.54,1521
2025-07-24 03:30:00,3389.53,3392.68,3388.77,3391.42,1350
2025-07-24 04:00:00,3391.63,3393.35,3384.13,3389.12,2452
2025-07-24 04:30:00,3389.03,3390.9,3386.43,3387.65,2231
2025-07-24 05:00:00,3387.71,3388.87,3380.95,3387.62,2246
